StandID;ForTyp;Structure_Class;Variant;Forest_Type;Structure_Class_Description
31684;997;3=UR;CR;NA;Understory Reinitiation (3)
31686;997;3=UR;CR;NA;Understory Reinitiation (3)
31687;997;2=SE;CR;NA;Stem Exclusion (2)
31693;902;2=SE;CR;Paper birch;Stem Exclusion (2)
31700;901;2=SE;CR;Aspen;Stem Exclusion (2)
31702;321;3=UR;CR;Western larch;Understory Reinitiation (3)
31718;997;3=UR;CR;NA;Understory Reinitiation (3)
31720;997;3=UR;CR;NA;Understory Reinitiation (3)
31721;901;2=SE;CR;Aspen;Stem Exclusion (2)
31726;997;2=SE;CR;NA;Stem Exclusion (2)
31731;997;3=UR;CR;NA;Understory Reinitiation (3)
31733;901;2=SE;CR;Aspen;Stem Exclusion (2)
31734;997;3=UR;CR;NA;Understory Reinitiation (3)
31767;997;2=SE;CR;NA;Stem Exclusion (2)
31797;997;2=SE;CR;NA;Stem Exclusion (2)
31798;901;2=SE;CR;Aspen;Stem Exclusion (2)
31800;901;2=SE;CR;Aspen;Stem Exclusion (2)
31802;901;1=SI;CR;Aspen;NA
31806;901;2=SE;CR;Aspen;Stem Exclusion (2)
31808;901;2=SE;CR;Aspen;Stem Exclusion (2)
31809;901;2=SE;CR;Aspen;Stem Exclusion (2)
31810;901;2=SE;CR;Aspen;Stem Exclusion (2)
31812;997;3=UR;CR;NA;Understory Reinitiation (3)
31815;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31816;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31818;997;3=UR;CR;NA;Understory Reinitiation (3)
31819;901;2=SE;CR;Aspen;Stem Exclusion (2)
31822;997;1=SI;CR;NA;NA
31824;901;1=SI;CR;Aspen;NA
31830;901;2=SE;CR;Aspen;Stem Exclusion (2)
31832;901;2=SE;CR;Aspen;Stem Exclusion (2)
31833;901;2=SE;CR;Aspen;Stem Exclusion (2)
31836;902;2=SE;CR;Paper birch;Stem Exclusion (2)
31837;902;2=SE;CR;Paper birch;Stem Exclusion (2)
31841;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31843;901;1=SI;CR;Aspen;NA
31846;901;2=SE;CR;Aspen;Stem Exclusion (2)
31847;997;2=SE;CR;NA;Stem Exclusion (2)
31848;509;1=SI;CR;Bur oak;NA
31862;996;3=UR;CR;NA;Understory Reinitiation (3)
31873;997;3=UR;CR;NA;Understory Reinitiation (3)
31877;997;2=SE;CR;NA;Stem Exclusion (2)
31880;901;2=SE;CR;Aspen;Stem Exclusion (2)
31882;997;2=SE;CR;NA;Stem Exclusion (2)
31886;996;3=UR;CR;NA;Understory Reinitiation (3)
31888;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31889;901;1=SI;CR;Aspen;NA
31890;901;2=SE;CR;Aspen;Stem Exclusion (2)
31891;996;2=SE;CR;NA;Stem Exclusion (2)
31892;901;2=SE;CR;Aspen;Stem Exclusion (2)
31898;996;2=SE;CR;NA;Stem Exclusion (2)
31902;901;2=SE;CR;Aspen;Stem Exclusion (2)
31904;901;2=SE;CR;Aspen;Stem Exclusion (2)
31909;996;1=SI;CR;NA;NA
31910;901;2=SE;CR;Aspen;Stem Exclusion (2)
31911;997;1=SI;CR;NA;NA
31913;901;1=SI;CR;Aspen;NA
31914;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31915;901;2=SE;CR;Aspen;Stem Exclusion (2)
31917;997;3=UR;CR;NA;Understory Reinitiation (3)
31918;901;2=SE;CR;Aspen;Stem Exclusion (2)
31919;997;2=SE;CR;NA;Stem Exclusion (2)
31920;996;2=SE;CR;NA;Stem Exclusion (2)
31923;997;2=SE;CR;NA;Stem Exclusion (2)
31924;901;2=SE;CR;Aspen;Stem Exclusion (2)
31933;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31934;901;2=SE;CR;Aspen;Stem Exclusion (2)
31935;997;3=UR;CR;NA;Understory Reinitiation (3)
31936;997;2=SE;CR;NA;Stem Exclusion (2)
31942;901;2=SE;CR;Aspen;Stem Exclusion (2)
31945;901;2=SE;CR;Aspen;Stem Exclusion (2)
31946;901;2=SE;CR;Aspen;Stem Exclusion (2)
31951;901;2=SE;CR;Aspen;Stem Exclusion (2)
31952;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
31954;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31961;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
31962;901;1=SI;CR;Aspen;NA
31965;997;2=SE;CR;NA;Stem Exclusion (2)
31968;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31969;997;3=UR;CR;NA;Understory Reinitiation (3)
31971;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31972;996;3=UR;CR;NA;Understory Reinitiation (3)
31978;901;1=SI;CR;Aspen;NA
31983;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
31984;901;3=UR;CR;Aspen;Understory Reinitiation (3)
31987;996;1=SI;CR;NA;NA
31988;996;1=SI;CR;NA;NA
31990;122;1=SI;CR;White spruce;NA
31995;996;3=UR;CR;NA;Understory Reinitiation (3)
31996;901;2=SE;CR;Aspen;Stem Exclusion (2)
31998;901;2=SE;CR;Aspen;Stem Exclusion (2)
32003;709;3=UR;CR;Cottonwood / willow;Understory Reinitiation (3)
32004;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32006;901;2=SE;CR;Aspen;Stem Exclusion (2)
32008;321;2=SE;CR;Western larch;Stem Exclusion (2)
32010;901;1=SI;CR;Aspen;NA
32011;996;3=UR;CR;NA;Understory Reinitiation (3)
32012;902;4=YM;CR;Paper birch;Young Forest Multistrata (4)
32017;901;2=SE;CR;Aspen;Stem Exclusion (2)
32018;996;1=SI;CR;NA;NA
32019;901;2=SE;CR;Aspen;Stem Exclusion (2)
32020;902;1=SI;CR;Paper birch;NA
32022;997;3=UR;CR;NA;Understory Reinitiation (3)
32023;901;2=SE;CR;Aspen;Stem Exclusion (2)
32031;901;2=SE;CR;Aspen;Stem Exclusion (2)
32033;709;2=SE;CR;Cottonwood / willow;Stem Exclusion (2)
32035;901;2=SE;CR;Aspen;Stem Exclusion (2)
32037;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
32039;996;3=UR;CR;NA;Understory Reinitiation (3)
32043;901;2=SE;CR;Aspen;Stem Exclusion (2)
32045;901;1=SI;CR;Aspen;NA
32047;901;2=SE;CR;Aspen;Stem Exclusion (2)
32051;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32054;901;2=SE;CR;Aspen;Stem Exclusion (2)
32059;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
32064;901;2=SE;CR;Aspen;Stem Exclusion (2)
32069;901;2=SE;CR;Aspen;Stem Exclusion (2)
32070;996;3=UR;CR;NA;Understory Reinitiation (3)
32073;997;1=SI;CR;NA;NA
32076;996;2=SE;CR;NA;Stem Exclusion (2)
32078;901;2=SE;CR;Aspen;Stem Exclusion (2)
32080;902;2=SE;CR;Paper birch;Stem Exclusion (2)
32081;997;3=UR;CR;NA;Understory Reinitiation (3)
32082;996;1=SI;CR;NA;NA
32090;997;2=SE;CR;NA;Stem Exclusion (2)
32091;901;2=SE;CR;Aspen;Stem Exclusion (2)
32092;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32093;901;2=SE;CR;Aspen;Stem Exclusion (2)
32097;996;1=SI;CR;NA;NA
32098;321;3=UR;CR;Western larch;Understory Reinitiation (3)
32100;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
32101;997;3=UR;CR;NA;Understory Reinitiation (3)
32103;996;3=UR;CR;NA;Understory Reinitiation (3)
32104;703;1=SI;CR;Cottonwood;NA
32106;997;3=UR;CR;NA;Understory Reinitiation (3)
32115;901;2=SE;CR;Aspen;Stem Exclusion (2)
32117;122;2=SE;CR;White spruce;Stem Exclusion (2)
32118;997;2=SE;CR;NA;Stem Exclusion (2)
32121;901;2=SE;CR;Aspen;Stem Exclusion (2)
32122;901;2=SE;CR;Aspen;Stem Exclusion (2)
32123;997;2=SE;CR;NA;Stem Exclusion (2)
32128;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32135;901;2=SE;CR;Aspen;Stem Exclusion (2)
32136;901;1=SI;CR;Aspen;NA
32138;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32139;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32140;901;1=SI;CR;Aspen;NA
32141;901;1=SI;CR;Aspen;NA
32143;901;2=SE;CR;Aspen;Stem Exclusion (2)
32145;901;2=SE;CR;Aspen;Stem Exclusion (2)
32146;996;3=UR;CR;NA;Understory Reinitiation (3)
32147;996;3=UR;CR;NA;Understory Reinitiation (3)
32149;901;2=SE;CR;Aspen;Stem Exclusion (2)
32153;321;2=SE;CR;Western larch;Stem Exclusion (2)
32158;996;2=SE;CR;NA;Stem Exclusion (2)
32164;901;1=SI;CR;Aspen;NA
32172;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32173;996;3=UR;CR;NA;Understory Reinitiation (3)
32175;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32180;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32181;996;2=SE;CR;NA;Stem Exclusion (2)
32182;709;1=SI;CR;Cottonwood / willow;NA
32184;996;2=SE;CR;NA;Stem Exclusion (2)
32185;996;3=UR;CR;NA;Understory Reinitiation (3)
32186;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32187;996;1=SI;CR;NA;NA
32189;996;3=UR;CR;NA;Understory Reinitiation (3)
32193;901;2=SE;CR;Aspen;Stem Exclusion (2)
32195;996;3=UR;CR;NA;Understory Reinitiation (3)
32196;901;2=SE;CR;Aspen;Stem Exclusion (2)
32200;996;3=UR;CR;NA;Understory Reinitiation (3)
32202;901;1=SI;CR;Aspen;NA
32203;996;3=UR;CR;NA;Understory Reinitiation (3)
32205;996;2=SE;CR;NA;Stem Exclusion (2)
32218;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32219;901;2=SE;CR;Aspen;Stem Exclusion (2)
32222;901;2=SE;CR;Aspen;Stem Exclusion (2)
32226;902;2=SE;CR;Paper birch;Stem Exclusion (2)
32228;996;3=UR;CR;NA;Understory Reinitiation (3)
32229;122;2=SE;CR;White spruce;Stem Exclusion (2)
32231;321;2=SE;CR;Western larch;Stem Exclusion (2)
32236;996;3=UR;CR;NA;Understory Reinitiation (3)
32238;996;3=UR;CR;NA;Understory Reinitiation (3)
32239;321;2=SE;CR;Western larch;Stem Exclusion (2)
32242;996;2=SE;CR;NA;Stem Exclusion (2)
32245;901;1=SI;CR;Aspen;NA
32246;996;3=UR;CR;NA;Understory Reinitiation (3)
32247;122;2=SE;CR;White spruce;Stem Exclusion (2)
32248;901;1=SI;CR;Aspen;NA
32249;901;1=SI;CR;Aspen;NA
32252;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32259;901;1=SI;CR;Aspen;NA
32260;996;3=UR;CR;NA;Understory Reinitiation (3)
32261;901;2=SE;CR;Aspen;Stem Exclusion (2)
32263;901;2=SE;CR;Aspen;Stem Exclusion (2)
32265;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32266;996;1=SI;CR;NA;NA
32267;996;3=UR;CR;NA;Understory Reinitiation (3)
32272;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32275;901;2=SE;CR;Aspen;Stem Exclusion (2)
32278;901;2=SE;CR;Aspen;Stem Exclusion (2)
32279;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32280;902;1=SI;CR;Paper birch;NA
32284;996;2=SE;CR;NA;Stem Exclusion (2)
32286;996;1=SI;CR;NA;NA
32289;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32290;996;3=UR;CR;NA;Understory Reinitiation (3)
32291;996;3=UR;CR;NA;Understory Reinitiation (3)
32295;996;1=SI;CR;NA;NA
32296;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32297;996;3=UR;CR;NA;Understory Reinitiation (3)
32298;996;1=SI;CR;NA;NA
32300;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
32301;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32305;996;3=UR;CR;NA;Understory Reinitiation (3)
32307;996;3=UR;CR;NA;Understory Reinitiation (3)
32310;996;3=UR;CR;NA;Understory Reinitiation (3)
32312;901;2=SE;CR;Aspen;Stem Exclusion (2)
32320;996;1=SI;CR;NA;NA
32321;901;2=SE;CR;Aspen;Stem Exclusion (2)
32325;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
32326;901;1=SI;CR;Aspen;NA
32329;321;2=SE;CR;Western larch;Stem Exclusion (2)
32331;901;1=SI;CR;Aspen;NA
32334;901;2=SE;CR;Aspen;Stem Exclusion (2)
32336;122;3=UR;CR;White spruce;Understory Reinitiation (3)
32344;997;2=SE;CR;NA;Stem Exclusion (2)
32348;901;2=SE;CR;Aspen;Stem Exclusion (2)
32351;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32354;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32356;709;3=UR;CR;Cottonwood / willow;Understory Reinitiation (3)
32357;901;4=YM;CR;Aspen;Young Forest Multistrata (4)
32373;901;1=SI;CR;Aspen;NA
32380;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32384;901;2=SE;CR;Aspen;Stem Exclusion (2)
32389;901;2=SE;CR;Aspen;Stem Exclusion (2)
32390;997;1=SI;CR;NA;NA
32402;901;2=SE;CR;Aspen;Stem Exclusion (2)
32404;902;1=SI;CR;Paper birch;NA
32405;901;1=SI;CR;Aspen;NA
32410;122;3=UR;CR;White spruce;Understory Reinitiation (3)
32413;901;1=SI;CR;Aspen;NA
32417;901;2=SE;CR;Aspen;Stem Exclusion (2)
32420;996;3=UR;CR;NA;Understory Reinitiation (3)
32427;901;1=SI;CR;Aspen;NA
32429;996;1=SI;CR;NA;NA
32431;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32434;901;1=SI;CR;Aspen;NA
32439;901;1=SI;CR;Aspen;NA
32445;996;2=SE;CR;NA;Stem Exclusion (2)
32455;996;2=SE;CR;NA;Stem Exclusion (2)
32466;321;2=SE;CR;Western larch;Stem Exclusion (2)
32485;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
32496;901;1=SI;CR;Aspen;NA
32500;901;2=SE;CR;Aspen;Stem Exclusion (2)
32501;902;1=SI;CR;Paper birch;NA
32513;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32528;901;1=SI;CR;Aspen;NA
32530;996;3=UR;CR;NA;Understory Reinitiation (3)
32532;996;2=SE;CR;NA;Stem Exclusion (2)
32533;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32534;901;2=SE;CR;Aspen;Stem Exclusion (2)
32535;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
32536;901;2=SE;CR;Aspen;Stem Exclusion (2)
32537;901;2=SE;CR;Aspen;Stem Exclusion (2)
32546;901;2=SE;CR;Aspen;Stem Exclusion (2)
32547;997;2=SE;CR;NA;Stem Exclusion (2)
32563;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32568;901;2=SE;CR;Aspen;Stem Exclusion (2)
32572;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
32573;709;2=SE;CR;Cottonwood / willow;Stem Exclusion (2)
32577;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32584;996;2=SE;CR;NA;Stem Exclusion (2)
32587;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32594;901;2=SE;CR;Aspen;Stem Exclusion (2)
32597;996;2=SE;CR;NA;Stem Exclusion (2)
32598;996;3=UR;CR;NA;Understory Reinitiation (3)
32599;902;2=SE;CR;Paper birch;Stem Exclusion (2)
32601;996;3=UR;CR;NA;Understory Reinitiation (3)
32607;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32610;901;2=SE;CR;Aspen;Stem Exclusion (2)
32622;997;3=UR;CR;NA;Understory Reinitiation (3)
32623;997;2=SE;CR;NA;Stem Exclusion (2)
32626;901;2=SE;CR;Aspen;Stem Exclusion (2)
32635;902;2=SE;CR;Paper birch;Stem Exclusion (2)
32636;902;1=SI;CR;Paper birch;NA
32640;122;2=SE;CR;White spruce;Stem Exclusion (2)
32647;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
32652;901;2=SE;CR;Aspen;Stem Exclusion (2)
32658;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32660;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
32662;997;1=SI;CR;NA;NA
32669;901;2=SE;CR;Aspen;Stem Exclusion (2)
32673;902;2=SE;CR;Paper birch;Stem Exclusion (2)
32684;901;2=SE;CR;Aspen;Stem Exclusion (2)
32688;997;2=SE;CR;NA;Stem Exclusion (2)
32696;901;2=SE;CR;Aspen;Stem Exclusion (2)
32698;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
32711;997;2=SE;CR;NA;Stem Exclusion (2)
32718;901;1=SI;CR;Aspen;NA
32721;901;2=SE;CR;Aspen;Stem Exclusion (2)
32727;122;3=UR;CR;White spruce;Understory Reinitiation (3)
32730;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32731;996;2=SE;CR;NA;Stem Exclusion (2)
32732;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32734;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32737;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32741;902;1=SI;CR;Paper birch;NA
32742;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
32754;321;1=SI;CR;Western larch;NA
32755;996;3=UR;CR;NA;Understory Reinitiation (3)
32756;996;1=SI;CR;NA;NA
32757;996;3=UR;CR;NA;Understory Reinitiation (3)
32761;901;1=SI;CR;Aspen;NA
32762;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32765;901;2=SE;CR;Aspen;Stem Exclusion (2)
32766;996;2=SE;CR;NA;Stem Exclusion (2)
32767;901;2=SE;CR;Aspen;Stem Exclusion (2)
32774;996;3=UR;CR;NA;Understory Reinitiation (3)
32783;901;2=SE;CR;Aspen;Stem Exclusion (2)
32784;996;1=SI;CR;NA;NA
32788;703;3=UR;CR;Cottonwood;Understory Reinitiation (3)
32793;996;3=UR;CR;NA;Understory Reinitiation (3)
32798;996;2=SE;CR;NA;Stem Exclusion (2)
32803;997;3=UR;CR;NA;Understory Reinitiation (3)
32807;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
32813;996;2=SE;CR;NA;Stem Exclusion (2)
32822;901;1=SI;CR;Aspen;NA
32823;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32828;996;2=SE;CR;NA;Stem Exclusion (2)
32829;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32838;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
32843;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32847;321;2=SE;CR;Western larch;Stem Exclusion (2)
32849;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32852;996;3=UR;CR;NA;Understory Reinitiation (3)
32860;902;1=SI;CR;Paper birch;NA
32862;901;2=SE;CR;Aspen;Stem Exclusion (2)
32863;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32865;703;1=SI;CR;Cottonwood;NA
32867;996;3=UR;CR;NA;Understory Reinitiation (3)
32890;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32893;901;2=SE;CR;Aspen;Stem Exclusion (2)
32894;901;1=SI;CR;Aspen;NA
32895;997;1=SI;CR;NA;NA
32896;901;2=SE;CR;Aspen;Stem Exclusion (2)
32897;901;2=SE;CR;Aspen;Stem Exclusion (2)
32898;901;2=SE;CR;Aspen;Stem Exclusion (2)
32901;901;1=SI;CR;Aspen;NA
32902;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32903;901;2=SE;CR;Aspen;Stem Exclusion (2)
32904;901;1=SI;CR;Aspen;NA
32906;901;2=SE;CR;Aspen;Stem Exclusion (2)
32908;901;2=SE;CR;Aspen;Stem Exclusion (2)
32909;901;2=SE;CR;Aspen;Stem Exclusion (2)
32910;901;2=SE;CR;Aspen;Stem Exclusion (2)
32911;709;1=SI;CR;Cottonwood / willow;NA
32912;901;1=SI;CR;Aspen;NA
32913;901;2=SE;CR;Aspen;Stem Exclusion (2)
32914;901;2=SE;CR;Aspen;Stem Exclusion (2)
32915;901;2=SE;CR;Aspen;Stem Exclusion (2)
32917;901;2=SE;CR;Aspen;Stem Exclusion (2)
32936;901;2=SE;CR;Aspen;Stem Exclusion (2)
32945;997;2=SE;CR;NA;Stem Exclusion (2)
32946;997;3=UR;CR;NA;Understory Reinitiation (3)
32959;997;2=SE;CR;NA;Stem Exclusion (2)
32964;997;3=UR;CR;NA;Understory Reinitiation (3)
32967;997;2=SE;CR;NA;Stem Exclusion (2)
32970;901;3=UR;CR;Aspen;Understory Reinitiation (3)
32971;509;3=UR;CR;Bur oak;Understory Reinitiation (3)
32975;997;2=SE;CR;NA;Stem Exclusion (2)
32976;997;3=UR;CR;NA;Understory Reinitiation (3)
32979;901;2=SE;CR;Aspen;Stem Exclusion (2)
32980;997;2=SE;CR;NA;Stem Exclusion (2)
32989;997;3=UR;CR;NA;Understory Reinitiation (3)
32990;997;2=SE;CR;NA;Stem Exclusion (2)
32998;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33007;901;2=SE;CR;Aspen;Stem Exclusion (2)
33008;901;1=SI;CR;Aspen;NA
33009;901;2=SE;CR;Aspen;Stem Exclusion (2)
33010;901;2=SE;CR;Aspen;Stem Exclusion (2)
33011;901;2=SE;CR;Aspen;Stem Exclusion (2)
33013;997;1=SI;CR;NA;NA
33016;901;2=SE;CR;Aspen;Stem Exclusion (2)
33024;997;2=SE;CR;NA;Stem Exclusion (2)
33026;901;2=SE;CR;Aspen;Stem Exclusion (2)
33029;997;3=UR;CR;NA;Understory Reinitiation (3)
33031;902;2=SE;CR;Paper birch;Stem Exclusion (2)
33033;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33037;997;2=SE;CR;NA;Stem Exclusion (2)
33039;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33042;901;1=SI;CR;Aspen;NA
33045;997;2=SE;CR;NA;Stem Exclusion (2)
33049;996;2=SE;CR;NA;Stem Exclusion (2)
33053;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33055;901;2=SE;CR;Aspen;Stem Exclusion (2)
33057;901;4=YM;CR;Aspen;Young Forest Multistrata (4)
33058;997;3=UR;CR;NA;Understory Reinitiation (3)
33062;997;2=SE;CR;NA;Stem Exclusion (2)
33063;997;3=UR;CR;NA;Understory Reinitiation (3)
33066;901;1=SI;CR;Aspen;NA
33071;997;3=UR;CR;NA;Understory Reinitiation (3)
33072;997;2=SE;CR;NA;Stem Exclusion (2)
33073;901;2=SE;CR;Aspen;Stem Exclusion (2)
33075;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
33079;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33081;997;3=UR;CR;NA;Understory Reinitiation (3)
33083;901;2=SE;CR;Aspen;Stem Exclusion (2)
33084;901;2=SE;CR;Aspen;Stem Exclusion (2)
33086;703;3=UR;CR;Cottonwood;Understory Reinitiation (3)
33087;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33088;997;3=UR;CR;NA;Understory Reinitiation (3)
33090;901;2=SE;CR;Aspen;Stem Exclusion (2)
33097;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33098;997;2=SE;CR;NA;Stem Exclusion (2)
33102;997;2=SE;CR;NA;Stem Exclusion (2)
33104;997;2=SE;CR;NA;Stem Exclusion (2)
33105;901;2=SE;CR;Aspen;Stem Exclusion (2)
33106;902;2=SE;CR;Paper birch;Stem Exclusion (2)
33116;901;2=SE;CR;Aspen;Stem Exclusion (2)
33117;901;2=SE;CR;Aspen;Stem Exclusion (2)
33118;901;1=SI;CR;Aspen;NA
33119;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33129;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33130;901;2=SE;CR;Aspen;Stem Exclusion (2)
33131;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
33133;901;2=SE;CR;Aspen;Stem Exclusion (2)
33134;901;1=SI;CR;Aspen;NA
33135;901;2=SE;CR;Aspen;Stem Exclusion (2)
33136;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33140;901;2=SE;CR;Aspen;Stem Exclusion (2)
33145;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33148;901;2=SE;CR;Aspen;Stem Exclusion (2)
33149;901;2=SE;CR;Aspen;Stem Exclusion (2)
33150;703;1=SI;CR;Cottonwood;NA
33151;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33152;902;2=SE;CR;Paper birch;Stem Exclusion (2)
33155;122;2=SE;CR;White spruce;Stem Exclusion (2)
33157;901;2=SE;CR;Aspen;Stem Exclusion (2)
33158;901;2=SE;CR;Aspen;Stem Exclusion (2)
33159;901;1=SI;CR;Aspen;NA
33162;901;2=SE;CR;Aspen;Stem Exclusion (2)
33163;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33166;901;1=SI;CR;Aspen;NA
33167;996;1=SI;CR;NA;NA
33170;901;2=SE;CR;Aspen;Stem Exclusion (2)
33172;901;2=SE;CR;Aspen;Stem Exclusion (2)
33173;901;2=SE;CR;Aspen;Stem Exclusion (2)
33174;901;2=SE;CR;Aspen;Stem Exclusion (2)
33175;996;1=SI;CR;NA;NA
33176;901;1=SI;CR;Aspen;NA
33177;703;3=UR;CR;Cottonwood;Understory Reinitiation (3)
33178;901;2=SE;CR;Aspen;Stem Exclusion (2)
33180;901;1=SI;CR;Aspen;NA
33181;703;2=SE;CR;Cottonwood;Stem Exclusion (2)
33182;901;2=SE;CR;Aspen;Stem Exclusion (2)
33187;901;2=SE;CR;Aspen;Stem Exclusion (2)
33191;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
33193;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33195;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33207;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33208;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33209;901;2=SE;CR;Aspen;Stem Exclusion (2)
33210;901;2=SE;CR;Aspen;Stem Exclusion (2)
33213;902;2=SE;CR;Paper birch;Stem Exclusion (2)
33216;901;1=SI;CR;Aspen;NA
33218;901;1=SI;CR;Aspen;NA
33221;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33222;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33229;901;2=SE;CR;Aspen;Stem Exclusion (2)
33232;997;2=SE;CR;NA;Stem Exclusion (2)
33233;901;2=SE;CR;Aspen;Stem Exclusion (2)
33247;901;2=SE;CR;Aspen;Stem Exclusion (2)
33248;996;3=UR;CR;NA;Understory Reinitiation (3)
33249;902;2=SE;CR;Paper birch;Stem Exclusion (2)
33253;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33255;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33260;901;2=SE;CR;Aspen;Stem Exclusion (2)
33262;901;3=UR;CR;Aspen;Understory Reinitiation (3)
33264;901;2=SE;CR;Aspen;Stem Exclusion (2)
33268;901;1=SI;CR;Aspen;NA
33270;996;2=SE;CR;NA;Stem Exclusion (2)
33281;997;2=SE;CR;NA;Stem Exclusion (2)
33289;996;3=UR;CR;NA;Understory Reinitiation (3)
33291;997;2=SE;CR;NA;Stem Exclusion (2)
33292;901;2=SE;CR;Aspen;Stem Exclusion (2)
33297;997;2=SE;CR;NA;Stem Exclusion (2)
33298;901;2=SE;CR;Aspen;Stem Exclusion (2)
33301;997;3=UR;CR;NA;Understory Reinitiation (3)
33303;901;2=SE;CR;Aspen;Stem Exclusion (2)
33304;902;3=UR;CR;Paper birch;Understory Reinitiation (3)
33306;996;3=UR;CR;NA;Understory Reinitiation (3)
